method,j,r,window,trial,arm,S,detected,score,pvalue,jaccard,recall,precision
moving_average_mdss,3,2.0,2024-Q4,5,injected,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'placing_basis_group': ['OPEN MARKET - DIRECT']}",False,184.18788518471086,0.345,0.3,1.0,0.3
moving_average_mdss,3,2.0,2022-Q2,6,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,134.25590514795724,0.329,,,
moving_average_mdss,3,2.0,2022-Q2,6,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,149.08200784540685,0.274,0.13333333333333333,0.6666666666666666,0.14285714285714285
moving_average_mdss,3,2.0,2023-Q1,6,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,268.8066127039837,0.071,,,
moving_average_mdss,3,2.0,2023-Q1,6,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,153.41310547100687,0.35,0.1111111111111111,0.6666666666666666,0.11764705882352941
moving_average_mdss,3,2.0,2023-Q2,6,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,125.10532609646899,0.496,,,
moving_average_mdss,3,2.0,2023-Q2,6,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,243.64615768619677,0.085,0.14285714285714285,0.6666666666666666,0.15384615384615385
moving_average_mdss,3,2.0,2023-Q3,6,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,140.29486489610076,0.335,,,
moving_average_mdss,3,2.0,2023-Q3,6,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,202.05445074689243,0.146,0.18181818181818182,0.6666666666666666,0.2
moving_average_mdss,3,2.0,2023-Q4,6,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,40.72967275696891,0.794,,,
moving_average_mdss,3,2.0,2023-Q4,6,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,120.01401700448173,0.359,0.3333333333333333,1.0,0.3333333333333333
moving_average_mdss,3,2.0,2024-Q1,6,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,297.1849995730435,0.13,,,
moving_average_mdss,3,2.0,2024-Q1,6,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,65.9457182210979,0.806,0.16666666666666666,0.6666666666666666,0.18181818181818182
moving_average_mdss,3,2.0,2024-Q2,6,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,341.1297243293214,0.081,,,
moving_average_mdss,3,2.0,2024-Q2,6,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,365.0473020438327,0.068,0.15384615384615385,0.6666666666666666,0.16666666666666666
moving_average_mdss,3,2.0,2024-Q3,6,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,240.06914721734626,0.335,,,
moving_average_mdss,3,2.0,2024-Q3,6,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,274.19245722070804,0.265,0.07692307692307693,0.3333333333333333,0.09090909090909091
moving_average_mdss,3,2.0,2024-Q4,6,clean,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,107.80089801782941,0.619,,,
moving_average_mdss,3,2.0,2024-Q4,6,injected,"{'leader_status': ['FOLLOW'], 'new_renewal': ['New'], 'loss_census_division': ['South Atlantic']}",False,273.6099409192183,0.134,0.15384615384615385,0.6666666666666666,0.16666666666666666
moving_average_mdss,3,2.0,2022-Q1,8,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,124.44284406601628,0.22,,,
moving_average_mdss,3,2.0,2022-Q1,8,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,98.27285369497785,0.356,0.2,0.6666666666666666,0.2222222222222222
moving_average_mdss,3,2.0,2022-Q2,8,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,112.74286254591331,0.446,,,
moving_average_mdss,3,2.0,2022-Q2,8,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,163.74844317891663,0.227,0.3,1.0,0.3
moving_average_mdss,3,2.0,2023-Q1,8,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,142.2968087103543,0.402,,,
moving_average_mdss,3,2.0,2023-Q1,8,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,156.91938792689677,0.338,0.1875,1.0,0.1875
moving_average_mdss,3,2.0,2023-Q2,8,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,288.1383191836576,0.05,,,
moving_average_mdss,3,2.0,2023-Q2,8,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",True,333.76646337082144,0.027,0.2,0.6666666666666666,0.2222222222222222
moving_average_mdss,3,2.0,2023-Q3,8,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,193.28539036078632,0.163,,,
moving_average_mdss,3,2.0,2023-Q3,8,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,166.77292411192744,0.233,0.07142857142857142,0.3333333333333333,0.08333333333333333
moving_average_mdss,3,2.0,2023-Q4,8,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,162.4149076377345,0.192,,,
moving_average_mdss,3,2.0,2023-Q4,8,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,174.10436601830258,0.157,0.2222222222222222,0.6666666666666666,0.25
moving_average_mdss,3,2.0,2024-Q1,8,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,369.36366953785455,0.068,,,
moving_average_mdss,3,2.0,2024-Q1,8,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,266.9623843234067,0.18,0.21428571428571427,1.0,0.21428571428571427
moving_average_mdss,3,2.0,2024-Q2,8,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,316.29427170042516,0.103,,,
moving_average_mdss,3,2.0,2024-Q2,8,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,346.3499206533684,0.078,0.18181818181818182,0.6666666666666666,0.2
moving_average_mdss,3,2.0,2024-Q3,8,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,335.8049385420502,0.174,,,
moving_average_mdss,3,2.0,2024-Q3,8,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,192.78958482970413,0.458,0.1,0.3333333333333333,0.125
moving_average_mdss,3,2.0,2024-Q4,8,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,142.5493986855475,0.491,,,
moving_average_mdss,3,2.0,2024-Q4,8,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'loss_census_division': ['Middle Atlantic'], 'syndicate': [2987.0]}",False,201.4633456747445,0.285,0.25,1.0,0.25
moving_average_mdss,3,2.0,2024-Q3,11,clean,"{'syndicate': [2987.0], 'leader_status': ['LEAD'], 'new_renewal': ['New']}",False,417.01460836570106,0.089,,,
moving_average_mdss,3,2.0,2024-Q3,11,injected,"{'syndicate': [2987.0], 'leader_status': ['LEAD'], 'new_renewal': ['New']}",False,274.0350504794348,0.265,0.0,0.0,0.0
moving_average_mdss,3,2.0,2022-Q1,14,clean,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,100.75383324380799,0.342,,,
moving_average_mdss,3,2.0,2022-Q1,14,injected,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,67.97374411021593,0.594,0.1111111111111111,0.6666666666666666,0.11764705882352941
moving_average_mdss,3,2.0,2022-Q2,14,clean,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,100.9926542060236,0.511,,,
moving_average_mdss,3,2.0,2022-Q2,14,injected,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,22.083820711136415,0.914,0.2222222222222222,0.6666666666666666,0.25
moving_average_mdss,3,2.0,2023-Q1,14,clean,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,127.62765190756029,0.478,,,
moving_average_mdss,3,2.0,2023-Q1,14,injected,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,113.39336111792377,0.551,0.10526315789473684,0.6666666666666666,0.1111111111111111
moving_average_mdss,3,2.0,2023-Q2,14,clean,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,141.13496730174424,0.42,,,
moving_average_mdss,3,2.0,2023-Q2,14,injected,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,140.82400929524533,0.421,0.21428571428571427,1.0,0.21428571428571427
moving_average_mdss,3,2.0,2023-Q3,14,clean,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,98.61554450652511,0.555,,,
moving_average_mdss,3,2.0,2023-Q3,14,injected,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,210.70525878246974,0.126,0.13333333333333333,0.6666666666666666,0.14285714285714285
moving_average_mdss,3,2.0,2023-Q4,14,clean,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,168.84652260280708,0.173,,,
moving_average_mdss,3,2.0,2023-Q4,14,injected,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,198.57149878375742,0.101,0.2,0.6666666666666666,0.2222222222222222
moving_average_mdss,3,2.0,2024-Q1,14,clean,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,186.90705671361144,0.381,,,
moving_average_mdss,3,2.0,2024-Q1,14,injected,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,191.64312833245413,0.37,0.2,0.6666666666666666,0.2222222222222222
moving_average_mdss,3,2.0,2024-Q2,14,clean,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",True,412.4002511973564,0.042,,,
moving_average_mdss,3,2.0,2024-Q2,14,injected,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,306.4231612725847,0.111,0.07692307692307693,0.3333333333333333,0.09090909090909091
moving_average_mdss,3,2.0,2024-Q3,14,clean,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,407.91686299307855,0.098,,,
moving_average_mdss,3,2.0,2024-Q3,14,injected,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,135.31460780892178,0.639,0.08333333333333333,0.3333333333333333,0.1
moving_average_mdss,3,2.0,2024-Q4,14,clean,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",False,188.05003370260783,0.331,,,
moving_average_mdss,3,2.0,2024-Q4,14,injected,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Pacific']}",True,381.43063772293897,0.049,0.15384615384615385,0.6666666666666666,0.16666666666666666
moving_average_mdss,3,2.0,2024-Q1,15,clean,"{'loss_census_division': ['Mountain'], 'placing_basis_group': ['OPEN MARKET'], 'new_renewal': ['Renewal']}",False,365.59086889009603,0.07,,,
moving_average_mdss,3,2.0,2024-Q1,15,injected,"{'loss_census_division': ['Mountain'], 'placing_basis_group': ['OPEN MARKET'], 'new_renewal': ['Renewal']}",False,192.7101729286034,0.366,0.25,1.0,0.25
moving_average_mdss,3,2.0,2024-Q3,15,clean,"{'loss_census_division': ['Mountain'], 'placing_basis_group': ['OPEN MARKET'], 'new_renewal': ['Renewal']}",False,291.8213022947389,0.234,,,
moving_average_mdss,3,2.0,2024-Q3,15,injected,"{'loss_census_division': ['Mountain'], 'placing_basis_group': ['OPEN MARKET'], 'new_renewal': ['Renewal']}",True,487.05618480135297,0.046,0.2727272727272727,1.0,0.2727272727272727
moving_average_mdss,3,2.0,2024-Q4,15,clean,"{'loss_census_division': ['Mountain'], 'placing_basis_group': ['OPEN MARKET'], 'new_renewal': ['Renewal']}",False,151.46991313416459,0.46,,,
moving_average_mdss,3,2.0,2024-Q4,15,injected,"{'loss_census_division': ['Mountain'], 'placing_basis_group': ['OPEN MARKET'], 'new_renewal': ['Renewal']}",False,194.23484137089912,0.311,0.1111111111111111,0.3333333333333333,0.14285714285714285
moving_average_mdss,3,2.0,2022-Q1,16,clean,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,105.20563357156493,0.31,,,
moving_average_mdss,3,2.0,2022-Q1,16,injected,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,159.36704036839976,0.11,0.18181818181818182,0.6666666666666666,0.2
moving_average_mdss,3,2.0,2022-Q2,16,clean,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,120.11564243512892,0.411,,,
moving_average_mdss,3,2.0,2022-Q2,16,injected,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,102.09688130179839,0.507,0.06666666666666667,0.3333333333333333,0.07692307692307693
moving_average_mdss,3,2.0,2022-Q3,16,clean,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,37.682436256418626,0.703,,,
moving_average_mdss,3,2.0,2022-Q3,16,injected,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,67.23449436577565,0.375,0.25,1.0,0.25
moving_average_mdss,3,2.0,2022-Q4,16,clean,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",True,195.3787451190277,0.002,,,
moving_average_mdss,3,2.0,2022-Q4,16,injected,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,88.05252510170455,0.162,0.14285714285714285,0.6666666666666666,0.15384615384615385
moving_average_mdss,3,2.0,2023-Q1,16,clean,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,156.1302512806824,0.341,,,
moving_average_mdss,3,2.0,2023-Q1,16,injected,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,201.7877661352245,0.191,0.15384615384615385,0.6666666666666666,0.16666666666666666
moving_average_mdss,3,2.0,2023-Q2,16,clean,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,130.48369201239097,0.467,,,
moving_average_mdss,3,2.0,2023-Q2,16,injected,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,169.74042362426027,0.281,0.16666666666666666,1.0,0.16666666666666666
moving_average_mdss,3,2.0,2023-Q3,16,clean,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,116.63284113062312,0.458,,,
moving_average_mdss,3,2.0,2023-Q3,16,injected,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",True,372.3207111105211,0.019,0.21428571428571427,1.0,0.21428571428571427
moving_average_mdss,3,2.0,2023-Q4,16,clean,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,134.6497150588999,0.286,,,
moving_average_mdss,3,2.0,2023-Q4,16,injected,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,59.786025372341285,0.689,0.18181818181818182,0.6666666666666666,0.2
moving_average_mdss,3,2.0,2024-Q1,16,clean,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,303.2344672713107,0.12,,,
moving_average_mdss,3,2.0,2024-Q1,16,injected,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,196.40230867688078,0.36,0.07692307692307693,0.3333333333333333,0.09090909090909091
moving_average_mdss,3,2.0,2024-Q2,16,clean,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,318.0524778223137,0.103,,,
moving_average_mdss,3,2.0,2024-Q2,16,injected,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,331.51107780727375,0.085,0.3,1.0,0.3
moving_average_mdss,3,2.0,2024-Q3,16,clean,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,215.37418120343224,0.394,,,
moving_average_mdss,3,2.0,2024-Q3,16,injected,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",True,527.7581036727272,0.036,0.23076923076923078,1.0,0.23076923076923078
moving_average_mdss,3,2.0,2024-Q4,16,clean,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,128.24657665223992,0.536,,,
moving_average_mdss,3,2.0,2024-Q4,16,injected,"{'new_renewal': ['Renewal'], 'loss_census_division': ['West South Central'], 'placing_basis_group': ['OPEN MARKET']}",False,226.10268951053138,0.224,0.18181818181818182,0.6666666666666666,0.2
moving_average_mdss,3,2.0,2022-Q2,17,clean,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,195.05324160431044,0.152,,,
moving_average_mdss,3,2.0,2022-Q2,17,injected,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,193.46152609644864,0.155,0.16666666666666666,0.6666666666666666,0.18181818181818182
moving_average_mdss,3,2.0,2023-Q1,17,clean,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,127.40524457129095,0.478,,,
moving_average_mdss,3,2.0,2023-Q1,17,injected,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,141.32678730268105,0.404,0.1,0.3333333333333333,0.125
moving_average_mdss,3,2.0,2023-Q2,17,clean,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",True,468.12529884037696,0.008,,,
moving_average_mdss,3,2.0,2023-Q2,17,injected,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,267.4943647228892,0.067,0.2222222222222222,0.6666666666666666,0.25
moving_average_mdss,3,2.0,2023-Q3,17,clean,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,149.15159740248282,0.294,,,
moving_average_mdss,3,2.0,2023-Q3,17,injected,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,209.30647516912686,0.127,0.3,1.0,0.3
moving_average_mdss,3,2.0,2023-Q4,17,clean,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,123.48713232317837,0.346,,,
moving_average_mdss,3,2.0,2023-Q4,17,injected,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,198.0477989151537,0.102,0.18181818181818182,0.6666666666666666,0.2
moving_average_mdss,3,2.0,2024-Q1,17,clean,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,174.3919092179466,0.425,,,
moving_average_mdss,3,2.0,2024-Q1,17,injected,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",True,455.89692150223834,0.039,0.25,1.0,0.25
moving_average_mdss,3,2.0,2024-Q2,17,clean,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,99.61915328597075,0.668,,,
moving_average_mdss,3,2.0,2024-Q2,17,injected,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,131.73897264162213,0.532,0.058823529411764705,0.3333333333333333,0.06666666666666667
moving_average_mdss,3,2.0,2024-Q3,17,clean,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,247.90681520964955,0.306,,,
moving_average_mdss,3,2.0,2024-Q3,17,injected,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,293.70536176714506,0.233,0.25,1.0,0.25
moving_average_mdss,3,2.0,2024-Q4,17,clean,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,79.02973784338225,0.739,,,
moving_average_mdss,3,2.0,2024-Q4,17,injected,"{'new_renewal': ['Renewal'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'peril_type': ['Tropical Cyclone - Precipitation Flood (PF)']}",False,146.17549233857036,0.48,0.15384615384615385,0.6666666666666666,0.16666666666666666
moving_average_mdss,3,2.0,2022-Q1,19,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0]}",False,138.59441894016092,0.162,,,
moving_average_mdss,3,2.0,2022-Q1,19,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0]}",False,140.13478192579063,0.16,0.3,1.0,0.3
moving_average_mdss,3,2.0,2022-Q2,19,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0]}",False,183.59974969831723,0.182,,,
moving_average_mdss,3,2.0,2022-Q2,19,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0]}",True,297.3971932534357,0.031,0.2727272727272727,1.0,0.2727272727272727
moving_average_mdss,3,2.0,2022-Q3,19,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0]}",False,50.235786514768186,0.552,,,
moving_average_mdss,3,2.0,2022-Q3,19,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0]}",False,44.16788507089881,0.638,0.3333333333333333,1.0,0.3333333333333333
moving_average_mdss,3,2.0,2022-Q4,19,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0]}",False,50.26496247585695,0.528,,,
moving_average_mdss,3,2.0,2022-Q4,19,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0]}",True,125.6056547214644,0.048,0.15789473684210525,1.0,0.15789473684210525
moving_average_mdss,3,2.0,2023-Q1,19,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0]}",False,200.540557831683,0.198,,,
moving_average_mdss,3,2.0,2023-Q1,19,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0]}",True,593.6668854704291,0.002,0.2727272727272727,1.0,0.2727272727272727
moving_average_mdss,3,2.0,2023-Q2,19,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0]}",False,214.05231310923023,0.143,,,
moving_average_mdss,3,2.0,2023-Q2,19,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0]}",True,600.2163151309903,0.002,0.375,1.0,0.375
moving_average_mdss,3,2.0,2023-Q3,19,clean,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0]}",False,203.52349527479132,0.142,,,
moving_average_mdss,3,2.0,2023-Q3,19,injected,"{'group_class': ['COMMERCIAL NA OPEN MARKET'], 'placing_basis_group': ['OPEN MARKET'], 'syndicate': [2987.0]}",True,595.954699559503,0.006,0.2727272727272727,1.0,0.2727272727272727
