method,j,r,window,trial,arm,S,detected,score,pvalue,jaccard,recall,precision
fpgrowth_epm,3,2.0,2024-Q3,4,injected,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Middle Atlantic']}",True,5.820073891625616,0.01,0.2,0.3333333333333333,0.3333333333333333
fpgrowth_epm,3,2.0,2024-Q4,4,clean,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Middle Atlantic']}",False,3.801342281879194,0.105,,,
fpgrowth_epm,3,2.0,2024-Q4,4,injected,"{'syndicate': [1618.0], 'leader_status': ['FOLLOW'], 'loss_census_division': ['Middle Atlantic']}",False,3.757213930348259,0.115,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2024-Q1,7,clean,"{'leader_status': ['FOLLOW'], 'loss_census_division': ['East South Central'], 'syndicate': [2987.0]}",False,2.469767441860465,0.667,,,
fpgrowth_epm,3,2.0,2024-Q1,7,injected,"{'leader_status': ['FOLLOW'], 'loss_census_division': ['East South Central'], 'syndicate': [2987.0]}",False,2.870682148040639,0.423,0.25,0.3333333333333333,0.5
fpgrowth_epm,3,2.0,2024-Q2,7,clean,"{'leader_status': ['FOLLOW'], 'loss_census_division': ['East South Central'], 'syndicate': [2987.0]}",False,2.8173010380622836,0.455,,,
fpgrowth_epm,3,2.0,2024-Q2,7,injected,"{'leader_status': ['FOLLOW'], 'loss_census_division': ['East South Central'], 'syndicate': [2987.0]}",False,2.793138936535163,0.462,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2024-Q3,7,clean,"{'leader_status': ['FOLLOW'], 'loss_census_division': ['East South Central'], 'syndicate': [2987.0]}",False,2.1650693568726354,0.858,,,
fpgrowth_epm,3,2.0,2024-Q3,7,injected,"{'leader_status': ['FOLLOW'], 'loss_census_division': ['East South Central'], 'syndicate': [2987.0]}",False,2.1201722254353834,0.878,0.2,0.3333333333333333,0.3333333333333333
fpgrowth_epm,3,2.0,2024-Q4,7,clean,"{'leader_status': ['FOLLOW'], 'loss_census_division': ['East South Central'], 'syndicate': [2987.0]}",False,1.7521812080536912,0.995,,,
fpgrowth_epm,3,2.0,2024-Q4,7,injected,"{'leader_status': ['FOLLOW'], 'loss_census_division': ['East South Central'], 'syndicate': [2987.0]}",False,2.237931034482759,0.828,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2022-Q1,8,clean,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.8466574092441976,0.484,,,
fpgrowth_epm,3,2.0,2022-Q1,8,injected,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.602052937089581,0.178,0.75,1.0,0.75
fpgrowth_epm,3,2.0,2022-Q2,8,clean,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.0902010050251256,0.935,,,
fpgrowth_epm,3,2.0,2022-Q2,8,injected,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.386215538847118,0.216,0.1666666666666666,0.3333333333333333,0.25
fpgrowth_epm,3,2.0,2022-Q3,8,clean,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.297058823529412,0.296,,,
fpgrowth_epm,3,2.0,2022-Q3,8,injected,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,4.4328298887122415,0.053,0.75,1.0,0.75
fpgrowth_epm,3,2.0,2022-Q4,8,clean,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.009591668950397,0.415,,,
fpgrowth_epm,3,2.0,2022-Q4,8,injected,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.6597081930415265,0.631,0.2,0.3333333333333333,0.3333333333333333
fpgrowth_epm,3,2.0,2023-Q1,8,clean,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.435681583222567,0.729,,,
fpgrowth_epm,3,2.0,2023-Q1,8,injected,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,1.9410892782486413,0.973,0.1666666666666666,0.3333333333333333,0.25
fpgrowth_epm,3,2.0,2023-Q2,8,clean,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.1141592920353984,0.345,,,
fpgrowth_epm,3,2.0,2023-Q2,8,injected,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",True,4.801731601731602,0.03,0.4,0.6666666666666666,0.5
fpgrowth_epm,3,2.0,2023-Q3,8,clean,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.340347071583514,0.242,,,
fpgrowth_epm,3,2.0,2023-Q3,8,injected,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.83300283286119,0.486,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2023-Q4,8,clean,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.903174603174603,0.462,,,
fpgrowth_epm,3,2.0,2023-Q4,8,injected,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.851092089728453,0.118,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2024-Q1,8,clean,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.1130232558139537,0.881,,,
fpgrowth_epm,3,2.0,2024-Q1,8,injected,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.441148501785437,0.681,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2024-Q2,8,clean,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.8173010380622836,0.455,,,
fpgrowth_epm,3,2.0,2024-Q2,8,injected,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.1502546155619355,0.892,0.4,0.6666666666666666,0.5
fpgrowth_epm,3,2.0,2024-Q3,8,clean,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.566834804539723,0.593,,,
fpgrowth_epm,3,2.0,2024-Q3,8,injected,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.3060268040672023,0.216,0.4,0.6666666666666666,0.5
fpgrowth_epm,3,2.0,2024-Q4,8,clean,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.147986577181208,0.284,,,
fpgrowth_epm,3,2.0,2024-Q4,8,injected,"{'placing_basis_group': ['OPEN MARKET'], 'leader_status': ['FOLLOW'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",True,4.450718954248366,0.035,0.2,0.3333333333333333,0.3333333333333333
fpgrowth_epm,3,2.0,2022-Q1,10,clean,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.3683098591549294,0.79,,,
fpgrowth_epm,3,2.0,2022-Q1,10,injected,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,1.9235338918507232,0.972,0.2,0.3333333333333333,0.3333333333333333
fpgrowth_epm,3,2.0,2022-Q2,10,clean,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.0902010050251256,0.935,,,
fpgrowth_epm,3,2.0,2022-Q2,10,injected,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,1.9760095011876484,0.964,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2022-Q3,10,clean,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.277982026143791,0.853,,,
fpgrowth_epm,3,2.0,2022-Q3,10,injected,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.172641509433962,0.343,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2023-Q1,10,clean,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.272297297297297,0.843,,,
fpgrowth_epm,3,2.0,2023-Q1,10,injected,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.340309997594254,0.803,0.5,0.6666666666666666,0.6666666666666666
fpgrowth_epm,3,2.0,2023-Q2,10,clean,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.4909905107154287,0.205,,,
fpgrowth_epm,3,2.0,2023-Q2,10,injected,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.408659793814433,0.745,0.25,0.3333333333333333,0.5
fpgrowth_epm,3,2.0,2023-Q3,10,clean,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.664225145786968,0.561,,,
fpgrowth_epm,3,2.0,2023-Q3,10,injected,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.526171875,0.19,0.2,0.3333333333333333,0.3333333333333333
fpgrowth_epm,3,2.0,2023-Q4,10,clean,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.6483781918564526,0.619,,,
fpgrowth_epm,3,2.0,2023-Q4,10,injected,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.012335295766751,0.389,0.25,0.3333333333333333,0.5
fpgrowth_epm,3,2.0,2024-Q1,10,clean,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.744186046511628,0.491,,,
fpgrowth_epm,3,2.0,2024-Q1,10,injected,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,1.85465990973157,0.983,0.1666666666666666,0.3333333333333333,0.25
fpgrowth_epm,3,2.0,2024-Q2,10,clean,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.0145328719723183,0.347,,,
fpgrowth_epm,3,2.0,2024-Q2,10,injected,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.5983307469697605,0.588,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2024-Q3,10,clean,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.598749054224464,0.144,,,
fpgrowth_epm,3,2.0,2024-Q3,10,injected,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,2.7370406594942014,0.467,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2024-Q4,10,clean,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.086577181208054,0.306,,,
fpgrowth_epm,3,2.0,2024-Q4,10,injected,"{'new_renewal': ['New'], 'placing_basis_group': ['OPEN MARKET - DIRECT'], 'group_class': ['COMMERCIAL NA OPEN MARKET']}",False,3.670762108262109,0.131,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2024-Q3,12,clean,"{'leader_status': ['LEAD'], 'syndicate': [2987.0], 'new_renewal': ['New']}",False,3.348045397225725,0.211,,,
fpgrowth_epm,3,2.0,2024-Q3,12,injected,"{'leader_status': ['LEAD'], 'syndicate': [2987.0], 'new_renewal': ['New']}",False,3.698507462686567,0.128,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2022-Q1,14,clean,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,2.377796188898094,0.765,,,
fpgrowth_epm,3,2.0,2022-Q1,14,injected,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,2.482197012243064,0.71,0.1666666666666666,0.3333333333333333,0.25
fpgrowth_epm,3,2.0,2022-Q2,14,clean,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,1.9478904941373536,0.973,,,
fpgrowth_epm,3,2.0,2022-Q2,14,injected,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,4.0414084022038566,0.083,0.4,0.6666666666666666,0.5
fpgrowth_epm,3,2.0,2022-Q3,14,clean,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,3.123529411764706,0.389,,,
fpgrowth_epm,3,2.0,2022-Q3,14,injected,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,2.962660944206009,0.439,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2022-Q4,14,clean,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,1.6904494382022472,1.0,,,
fpgrowth_epm,3,2.0,2022-Q4,14,injected,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,4.135514018691588,0.09,0.75,1.0,0.75
fpgrowth_epm,3,2.0,2023-Q1,14,clean,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,2.431756756756757,0.751,,,
fpgrowth_epm,3,2.0,2023-Q1,14,injected,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,2.1191701244813275,0.906,0.2,0.3333333333333333,0.3333333333333333
fpgrowth_epm,3,2.0,2023-Q2,14,clean,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",True,7.205309734513275,0.001,,,
fpgrowth_epm,3,2.0,2023-Q2,14,injected,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",True,5.114968814968815,0.016,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2023-Q3,14,clean,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,3.609110629067245,0.175,,,
fpgrowth_epm,3,2.0,2023-Q3,14,injected,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,3.4734864300626307,0.203,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2023-Q4,14,clean,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",True,6.321428571428571,0.006,,,
fpgrowth_epm,3,2.0,2023-Q4,14,injected,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",True,4.536212067748765,0.044,0.1666666666666666,0.3333333333333333,0.25
fpgrowth_epm,3,2.0,2024-Q1,14,clean,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,2.853953488372093,0.435,,,
fpgrowth_epm,3,2.0,2024-Q1,14,injected,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,2.62133152173913,0.553,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2024-Q2,14,clean,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,3.0929065743944637,0.314,,,
fpgrowth_epm,3,2.0,2024-Q2,14,injected,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,2.892718446601942,0.41,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2024-Q3,14,clean,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,2.3882723833543507,0.711,,,
fpgrowth_epm,3,2.0,2024-Q3,14,injected,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,2.671855744835085,0.517,0.4,0.6666666666666666,0.5
fpgrowth_epm,3,2.0,2024-Q4,14,clean,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",False,3.088590604026846,0.306,,,
fpgrowth_epm,3,2.0,2024-Q4,14,injected,"{'loss_census_division': ['Pacific'], 'leader_status': ['FOLLOW'], 'new_renewal': ['Renewal']}",True,5.059420461481002,0.017,0.75,1.0,0.75
fpgrowth_epm,3,2.0,2022-Q1,15,clean,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.536315934824634,0.673,,,
fpgrowth_epm,3,2.0,2022-Q1,15,injected,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.0631901840490796,0.932,0.25,0.3333333333333333,0.5
fpgrowth_epm,3,2.0,2022-Q2,15,clean,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,3.602261306532663,0.168,,,
fpgrowth_epm,3,2.0,2022-Q2,15,injected,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.867170626349892,0.435,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2022-Q3,15,clean,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,3.2102941176470585,0.339,,,
fpgrowth_epm,3,2.0,2022-Q3,15,injected,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.6746666666666665,0.625,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2022-Q4,15,clean,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.6848314606741575,0.625,,,
fpgrowth_epm,3,2.0,2022-Q4,15,injected,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,1.8721153846153848,0.995,0.25,0.3333333333333333,0.5
fpgrowth_epm,3,2.0,2023-Q1,15,clean,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,3.1094594594594596,0.35,,,
fpgrowth_epm,3,2.0,2023-Q1,15,injected,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.854551261577771,0.475,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2023-Q2,15,clean,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,3.1327433628318584,0.341,,,
fpgrowth_epm,3,2.0,2023-Q2,15,injected,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,3.6476351351351353,0.162,0.25,0.3333333333333333,0.5
fpgrowth_epm,3,2.0,2023-Q3,15,clean,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.7260303687635576,0.534,,,
fpgrowth_epm,3,2.0,2023-Q3,15,injected,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.030977229601518,0.935,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2023-Q4,15,clean,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.409733124018838,0.759,,,
fpgrowth_epm,3,2.0,2023-Q4,15,injected,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.2818977234114852,0.832,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2024-Q1,15,clean,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.5520930232558143,0.604,,,
fpgrowth_epm,3,2.0,2024-Q1,15,injected,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.2862500000000003,0.774,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2024-Q2,15,clean,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.093425605536332,0.922,,,
fpgrowth_epm,3,2.0,2024-Q2,15,injected,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.7224171831056028,0.504,0.2,0.3333333333333333,0.3333333333333333
fpgrowth_epm,3,2.0,2024-Q3,15,clean,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.187389659520807,0.837,,,
fpgrowth_epm,3,2.0,2024-Q3,15,injected,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",False,2.9690424766018717,0.337,0.1666666666666666,0.3333333333333333,0.25
fpgrowth_epm,3,2.0,2024-Q4,15,clean,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",True,5.0189597315436245,0.018,,,
fpgrowth_epm,3,2.0,2024-Q4,15,injected,"{'leader_status': ['LEAD'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [2987.0]}",True,5.098227474150665,0.016,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2022-Q1,16,clean,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,2.3683098591549294,0.79,,,
fpgrowth_epm,3,2.0,2022-Q1,16,injected,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,3.45513698630137,0.218,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2022-Q2,16,clean,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,2.5362007405448295,0.636,,,
fpgrowth_epm,3,2.0,2022-Q2,16,injected,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,2.352932155563735,0.804,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2022-Q3,16,clean,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,2.877450980392157,0.481,,,
fpgrowth_epm,3,2.0,2022-Q3,16,injected,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,2.6625431678779443,0.631,0.1666666666666666,0.3333333333333333,0.25
fpgrowth_epm,3,2.0,2023-Q1,16,clean,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,4.073873873873874,0.091,,,
fpgrowth_epm,3,2.0,2023-Q1,16,injected,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,3.0290721649484538,0.383,0.25,0.3333333333333333,0.5
fpgrowth_epm,3,2.0,2023-Q2,16,clean,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,3.486968117347557,0.205,,,
fpgrowth_epm,3,2.0,2023-Q2,16,injected,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,3.754545454545455,0.141,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2023-Q3,16,clean,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,2.0733188720173534,0.925,,,
fpgrowth_epm,3,2.0,2023-Q3,16,injected,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,2.0062794348508635,0.941,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2023-Q4,16,clean,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,2.8512326916582236,0.491,,,
fpgrowth_epm,3,2.0,2023-Q4,16,injected,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,3.353237410071942,0.248,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2024-Q1,16,clean,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,2.4548807104688795,0.671,,,
fpgrowth_epm,3,2.0,2024-Q1,16,injected,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,2.2488789237668163,0.813,0.0,0.0,0.0
fpgrowth_epm,3,2.0,2024-Q2,16,clean,"{'new_renewal': ['New'], 'group_class': ['COMMERCIAL NA OPEN MARKET'], 'syndicate': [1618.0]}",False,2.930795847750865,0.391,,,
