event_id,claim_month,claim_date,peril_type,syndicate,group_division,group_class,sub_class,placing_basis_group,leader_status,new_renewal,risk_code,is_group_cat_event,loss_region,loss_census_division,loss_census_region
B0713013296500101_3,2020-06,2020-06-04,Earthquake - Earthquake Shake (EQ),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - OTHER,OPEN MARKET,FOLLOW,Renewal,P2,True,UT,Mountain,West
B0713013296500101_4,2020-06,2020-06-04,Earthquake - Earthquake Shake (EQ),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - OTHER,OPEN MARKET,FOLLOW,Renewal,P2,True,UT,Mountain,West
B0713013296500101_5,2020-06,2020-06-04,Earthquake - Earthquake Shake (EQ),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - OTHER,OPEN MARKET,FOLLOW,Renewal,P2,True,UT,Mountain,West
B0713013296500101_6,2020-06,2020-06-04,Earthquake - Earthquake Shake (EQ),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - OTHER,OPEN MARKET,FOLLOW,Renewal,P2,True,CA,Pacific,West
B0713013296500101_7,2020-06,2020-06-04,Earthquake - Earthquake Shake (EQ),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - OTHER,OPEN MARKET,FOLLOW,Renewal,P2,True,UT,Mountain,West
B0713013296500101_8,2020-06,2020-06-04,Earthquake - Earthquake Shake (EQ),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - OTHER,OPEN MARKET,FOLLOW,Renewal,P2,True,SC,South Atlantic,South
B0713013296600201_1,2020-06,2020-06-04,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - OTHER,OPEN MARKET,FOLLOW,Renewal,P2,False,IA,West North Central,Midwest
B0713013303202501_1,2020-11,2020-11-12,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,LEAD,Renewal,P2,False,NJ,Middle Atlantic,Northeast
B0713013303302601_1,2020-06,2020-06-02,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,LEAD,Renewal,P2,False,PA,Middle Atlantic,Northeast
B0713013310702701_1,2023-03,2023-03-09,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,LEAD,Renewal,P2,False,NJ,Middle Atlantic,Northeast
B0713013325300601_1,2020-08,2020-08-24,Non-catastrophe - Accident (NC-A),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,Renewal,P2,False,FL,South Atlantic,South
B0713013361703001_1,2021-06,2021-06-08,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,LEAD,Renewal,P2,False,NE,West North Central,Midwest
B0713013361703001_2,2021-06,2021-06-08,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,LEAD,Renewal,P2,False,NE,West North Central,Midwest
B0713013397503101_1,2021-07,2021-07-08,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,LEAD,Renewal,P2,False,VA,South Atlantic,South
B0713013397503101_2,2021-07,2021-07-08,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,LEAD,Renewal,P2,False,VA,South Atlantic,South
B0713013437500201_1,2020-06,2020-06-25,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,FL,South Atlantic,South
B0713013442702201_1,2020-03,2020-03-04,Non-catastrophe - Accident (NC-A),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,LEAD,New,P2,False,MA,New England,Northeast
B0713013442702201_2,2020-03,2020-03-04,Non-catastrophe - Accident (NC-A),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - BEACHFRONT,OPEN MARKET,LEAD,New,P2,False,MA,New England,Northeast
B0713013449100601_1,2020-09,2020-09-03,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,OFFICES,OPEN MARKET,FOLLOW,Renewal,P2,False,DC,South Atlantic,South
B0713013471800101_1,2020-05,2020-05-29,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,DEALERS OPEN LOT,OPEN MARKET,FOLLOW,Renewal,P2,False,FL,South Atlantic,South
B0713013502500201_1,2022-01,2022-01-03,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,LEAD,Renewal,P2,False,CA,Pacific,West
B0713013534800601_1,2020-06,2020-06-01,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P6,False,PA,Middle Atlantic,Northeast
B0713013536700301_1,2021-07,2021-07-31,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,FOLLOW,Renewal,P2,False,CA,Pacific,West
B0713013536900401_1,2022-04,2022-04-19,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,FOLLOW,Renewal,P2,False,MA,New England,Northeast
B0713013583600201_1,2020-09,2020-09-25,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,IL,East North Central,Midwest
B0713013600900101_1,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,CA,Pacific,West
B0713013600900101_2,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,MO,West North Central,Midwest
B0713013600900101_3,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,CA,Pacific,West
B0713013600900101_4,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,CO,Mountain,West
B0713013600900101_5,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,CA,Pacific,West
B0713013600900101_6,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,WA,Pacific,West
B0713013600900101_7,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,GA,South Atlantic,South
B0713013600900101_8,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,AZ,Mountain,West
B0713013600900101_9,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,OR,Pacific,West
B0713013600900101_10,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,MO,West North Central,Midwest
B0713013600900101_11,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,CA,Pacific,West
B0713013600900101_12,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,IL,East North Central,Midwest
B0713013600900101_13,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,IA,West North Central,Midwest
B0713013600900101_14,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,MN,West North Central,Midwest
B0713013600900101_15,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,IL,East North Central,Midwest
B0713013600900101_16,2021-03,2021-03-07,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,Renewal,P2,True,OK,West South Central,South
B0713013607000201_1,2021-08,2021-08-31,Non-catastrophe - Weather (NC-W),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,False,GA,South Atlantic,South
B0713013607000201_2,2021-08,2021-08-31,Non-catastrophe - Weather (NC-W),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,False,TX,West South Central,South
B0713013609600301_1,2021-03,2021-03-31,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,True,IL,East North Central,Midwest
B0713013609600301_2,2021-03,2021-03-31,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,True,WA,Pacific,West
B0713013610400201_1,2021-12,2021-12-29,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,DEALERS OPEN LOT,OPEN MARKET,FOLLOW,Renewal,P2,False,TX,West South Central,South
B0713013620100901_1,2020-12,2020-12-15,Severe Storm - Severe Thunderstorm (ST),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,OFFICES,OPEN MARKET,FOLLOW,Renewal,P2,False,PA,Middle Atlantic,Northeast
B0713013620100901_2,2020-12,2020-12-15,Severe Storm - Severe Thunderstorm (ST),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,OFFICES,OPEN MARKET,FOLLOW,Renewal,P2,False,PA,Middle Atlantic,Northeast
B0713013620100901_3,2020-12,2020-12-15,Severe Storm - Severe Thunderstorm (ST),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,OFFICES,OPEN MARKET,FOLLOW,Renewal,P2,False,PA,Middle Atlantic,Northeast
B0713013624000701_1,2023-02,2023-02-20,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,FOLLOW,Renewal,P2,False,FL,South Atlantic,South
B0713013624000701_2,2023-02,2023-02-20,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,FOLLOW,Renewal,P2,False,FL,South Atlantic,South
B0713013624200101_1,2020-07,2020-07-21,Non-catastrophe - Accident (NC-A),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,FOOD - FLOUR / GRAIN,OPEN MARKET,FOLLOW,New,P2,False,MO,West North Central,Midwest
B0713013662000101_1,2023-03,2023-03-07,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,LEAD,Renewal,P2,False,DE,South Atlantic,South
B0713013675700501_1,2020-09,2020-09-30,Severe Storm - Severe Thunderstorm (ST),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,FL,South Atlantic,South
B0713013683900204_1,2023-01,2023-01-31,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RELIGIOUS,OPEN MARKET,FOLLOW,Renewal,P2,False,MS,East South Central,South
B0713013684300501_1,2023-10,2023-10-12,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,LEAD,Renewal,P2,False,TN,East South Central,South
B0713013701900101_1,2020-09,2020-09-30,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,DEALERS OPEN LOT,OPEN MARKET,FOLLOW,New,P2,False,TX,West South Central,South
B0713013705701001_1,2022-04,2022-04-19,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,FOLLOW,Renewal,P2,False,VA,South Atlantic,South
B0713013708000101_1,2022-08,2022-08-05,Severe Storm - Severe Thunderstorm (ST),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,LEAD,Renewal,P2,False,IA,West North Central,Midwest
B0713013714300201_1,2021-04,2021-04-09,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,MA,New England,Northeast
B0713013714300201_2,2021-04,2021-04-09,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,NY,Middle Atlantic,Northeast
B0713013714300201_3,2021-04,2021-04-09,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,CA,Pacific,West
B0713013714300201_4,2021-04,2021-04-09,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,CA,Pacific,West
B0713013714300201_5,2021-04,2021-04-09,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,DC,South Atlantic,South
B0713013714300201_6,2021-04,2021-04-09,Non-catastrophe - Pipeburst (NC-P),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,MA,New England,Northeast
B0713013720100701_1,2021-10,2021-10-28,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,IL,East North Central,Midwest
B0713013720100701_2,2021-10,2021-10-28,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,CO,Mountain,West
B0713013720100701_3,2021-10,2021-10-28,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,FL,South Atlantic,South
B0713013736400201_1,2021-04,2021-04-30,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,DEALERS OPEN LOT,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013736400201_2,2021-04,2021-04-30,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,DEALERS OPEN LOT,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013740600201_1,2020-12,2020-12-17,Non-catastrophe - Vandalism (NC-V),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HOTELS - OTHER,OPEN MARKET,LEAD,New,P2,False,HI,Pacific,West
B0713013759400201_1,2022-06,2022-06-14,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,LEAD,Renewal,P2,True,AL,East South Central,South
B0713013759400201_2,2022-06,2022-06-14,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,LEAD,Renewal,P2,True,FL,South Atlantic,South
B0713013764700101_1,2021-03,2021-03-23,Tropical Cyclone - Storm Surge (SU),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,New,P2,True,FL,South Atlantic,South
B0713013764700101_2,2021-03,2021-03-23,Tropical Cyclone - Storm Surge (SU),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RETAIL,OPEN MARKET,FOLLOW,New,P2,True,AL,East South Central,South
B0713013821100304_1,2021-03,2021-03-03,Tropical Cyclone - Wind (TC),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RELIGIOUS,OPEN MARKET,FOLLOW,Renewal,P2,True,MS,East South Central,South
B0713013850400101_1,2021-03,2021-03-24,Other Perils - Wildfire/Bushfire (WF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,CA,Pacific,West
B0713013890300201_1,2021-04,2021-04-16,Other Perils - Wildfire/Bushfire (WF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,CA,Pacific,West
B0713013895900101_1,2021-09,2021-09-01,Severe Storm - Hail (HL),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,CONDOMINIUMS,OPEN MARKET,FOLLOW,Renewal,P2,False,MN,West North Central,Midwest
B0713013904100201_1,2021-02,2021-02-25,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,FOOD - FLOUR / GRAIN,OPEN MARKET,FOLLOW,New,P2,False,MO,West North Central,Midwest
B0713013957000801_1,2022-12,2022-12-08,Non-catastrophe - Mechanical Failure (NC-M),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,CO,Mountain,West
B0713013962900201_1,2022-06,2022-06-08,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,RESTAURANTS,OPEN MARKET,LEAD,New,P2,True,TX,West South Central,South
B0713013966801001_1,2021-07,2021-07-19,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,True,CO,Mountain,West
B0713013966801001_2,2021-07,2021-07-19,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713013968100301_1,2022-04,2022-04-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B0713013968100301_2,2022-04,2022-04-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,LEAD,Renewal,P2,True,CO,Mountain,West
B0713013968100301_3,2022-04,2022-04-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B0713013972300201_1,2023-09,2023-09-05,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713013972300201_2,2023-09,2023-09-05,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,HEALTHCARE - HOSPITALS,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713013972800601_1,2021-08,2021-08-25,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B0713013972800601_2,2021-08,2021-08-25,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,True,TX,West South Central,South
B0713013977000301_1,2021-10,2021-10-23,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713013977000301_2,2021-10,2021-10-23,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713013977000301_3,2021-10,2021-10-23,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713013977000301_4,2021-10,2021-10-23,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713013977000301_5,2021-10,2021-10-23,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713013977000301_6,2021-10,2021-10-23,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713013977000301_7,2021-10,2021-10-23,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713013977000301_8,2021-10,2021-10-23,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,True,TX,West South Central,South
B0713013987900701_1,2022-06,2022-06-16,Non-catastrophe - Fire (NC-F),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,REAL ESTATE - MIXED,OPEN MARKET,LEAD,Renewal,P2,False,FL,South Atlantic,South
B0713013992600101_1,2021-06,2021-06-04,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,CO,Mountain,West
B0713013992600101_2,2021-06,2021-06-04,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,CO,Mountain,West
B0713013992600101_3,2021-06,2021-06-04,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,FL,South Atlantic,South
B0713013992600101_4,2021-06,2021-06-04,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,CA,Pacific,West
B0713013992600101_5,2021-06,2021-06-04,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,NC,South Atlantic,South
B0713013992600101_6,2021-06,2021-06-04,Other Perils - Inland Flood (IF),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS GARDEN STYLE,OPEN MARKET,FOLLOW,Renewal,P2,False,VA,South Atlantic,South
B0713013999800601_1,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,CO,Mountain,West
B0713013999800601_2,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,CO,Mountain,West
B0713013999800601_3,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_4,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_5,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_6,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
B0713013999800601_7,2021-10,2021-10-27,Severe Storm - Winter Storm (WS),2987.0,PROPERTY OM,COMMERCIAL NA OPEN MARKET,APARTMENTS HIGH RISE,OPEN MARKET,FOLLOW,New,P2,True,TX,West South Central,South
